Segment ID,Street Name,From Limit Street,To Limit Street,Functional Class,Minimum Address in Range,Maximum Address in Range,Segment Width,Segment Length,Lane Miles,Grade,Inspection ID
3195019,BLUFF BEND DR,10100,10105,Collector,10100,10105,27,148,0.08,C,2020 Data
2045253,CHANNEL ISLANDS DR,MINUTE MAN PASS,NATIONAL PARK BLVD,Residential,10100,10341,27,1395,0.71,A,2022 Data
2003448,CASSANDRA DR,CALAVERAS DR,GALENA DR,Residential,10100,10225,27,1019,0.52,A,2020 Data
2037359,CHILTERN FOREST DR,BANDON DR,PRESTANCIA DR,Residential,10100,10120,27,292,0.15,B,2020 Data
2030845,COLEUS CV,SWAN DR,10125,Residential,10100,10125,27,270,0.14,F,2020 Data
3540924,COPPER RIDGE CV,KELBERG TRL,CUL DE SAC,Residential,10100,10225,27,480,0.25,D,2022 Data
5117767,CRESCENDO LN,,,Residential,10100,10107,30,200,0.1,F,2022 Data
5253439,CRISWELL RD,10100,BETTY LOU LN,Residential,10100,10119,25,470,0.22,B,2020 Data
3195021,CY LN,10100,10105,Residential,10100,10105,27,143,0.07,B,2020 Data
2031107,CRINIUM CV,DIANELLA LN,10120,Residential,10100,10123,27,266,0.16,D,2020 Data
2038351,DOBBIN DR,BRODIE LN,HACKAMORE DR,Residential,10100,10115,27,857,0.59,C,2022 Data
3188647,DEER CHASE TRL,KLEBERG TRL,ARBOR HILL LN,Collector,10100,10229,37,700,0.5,F,2022 Data
2030965,EASTMAN CV,ULLSWATER LN,10112,Residential,10100,10113,27,274,0.14,F,2020 Data
3426493,DOUBLE EAGLE PASS,AVEREY RANCH BLVD,DINK PEARSON LN,Collector,10100,10111,61,256,0.3,D,2020 Data
2010550,DERRINGER TRL,ANNIE OAKLEY TRL,DIAMONDBACK TRL,Residential,10100,10113,27,267,0.14,C,2020 Data
3267820,DESSAU RD,10100,10204,Collector,10100,10204,30,1062,0.6,C,2020 Data
2010605,DIAMONDBACK TRL,I 35 SVC RD SB  N,BROWNIE DR,Collector,10100,10114,41,507,0.39,C,2020 Data
2008220,DIANELLA LN,CRINIUM CV,INDICA CV,Residential,10100,10161,27,976,0.5,A,2020 Data
2010825,FAYLIN DR,MEADOWMEAR DR,WILLFIELD DR,Residential,10100,10103,37,249,0.17,C,2020 Data
3428342,FEBO WAY,EMMA THOMPSON WAY,DEAD END,Residential,10100,10109,27,151,0.08,F,2022 Data
2039623,GOLDEN MEADOW DR,RUTLAND DR,LITTLE PEBBLE DR,Residential,10100,10303,41,874,0.68,A,2020 Data
2007943,GRAND OAK DR,ROLLING OAKS TRL,MYSTIC OAKS TRL,Residential,10100,10205,27,574,0.29,A,2020 Data
2031124,GRAND TETON CT,10100,IVY HILLS DR,Residential,10100,10113,27,250,0.13,C,2020 Data
2048588,GRIZZLY OAK DR,ANGEL OAK ST,MOCK CHERRY CV,Residential,10100,10111,27,146,0.07,A,2022 Data
2036202,HIBISCUS CV,HIBISCUS VALLEY DR,10117,Residential,10100,10117,27.1,174,0.09,F,2022 Data
2030856,HOSTA CV,10101,MEDALLION LN,Residential,10100,10115,27,202,0.1,F,2020 Data
5253245,IDA GROVE LN,10100,SMOKEYS GATE PASS,Residential,10100,10120,27,285,0.15,B,2020 Data
2032161,INDUS CV,RIVER PLACE BLVD,10117,Residential,10100,10117,25,207,0.1,C,2021 Data
2042656,KABAR TRL,VAQUERO TRL,SPICEWOOD MESA,Residential,10100,10205,27,552,0.28,C,2020 Data
2035185,IVANHOE TRL,10101,ROCHELLE DR,Residential,10100,10113,29,247,0.14,F,2022 Data
3426529,IVALENES HOPE DR,FAITH AND TRUST CV,PAULINES WAY,Residential,10100,10117,27,295,0.15,A,2020 Data
2030938,KIEFFER CT,PICKFAIR DR,10109,Residential,10100,10109,27,182,0.09,D,2020 Data
2031094,KISTLER CV,10100,YAUPON DR,Residential,10100,10113,27,139,0.07,C,2020 Data
5102223,LAMPTON LN,ARBORSIDE DR,WHITAKER DR,Residential,10100,10111,28,302,0.16,F,2020 Data
2047978,LISI ANNE DR,RIAS WAY,CUL-DE-SAC,Residential,10100,10121,27,284,0.14,B,2020 Data
2044196,LOXLEY LN,PRESTANCIA DR,BRODICK DR,Residential,10100,10117,27,302,0.15,A,2020 Data
2007553,MANDEVILLE CIR,DELLA TORRE DR,SPICEWOOD CLUB DR,Residential,10100,10115,27,336,0.17,C,2020 Data
2010313,MOUNTAIN QUAIL RD,MEARNS MEADOW BLVD,CRIPPLE CREEK DR,Collector,10100,10127,41,598,0.46,A,2020 Data
2010152,METRIC BLVD,RUTLAND DR,CENTIMETER CIR,Arterial,10100,10208,21,595,0.23,F,2020 Data
2010115,METROPOLITAN DR,RUTLAND DR,ENERGY DR,Collector,10100,10317,57,1062,1.15,B,2020 Data
2036314,MORGAN CREEK DR,WHISTLING STRAITS DR,MORGAN CREEK CT,Collector,10100,10122,37,464,0.33,B,2020 Data
2007191,MISSEL THRUSH DR,ROBIN RIDGE LN,SCISSORTAIL DR,Residential,10100,10113,28,263,0.14,C,2020 Data
2045201,OAK HOLLOW CIR,QUAIL VALLEY BLVD,OAK HOLLOW DR,Residential,10100,10214,27,624,0.32,B,2020 Data
2010345,PARKFIELD DR,CRIPPLE CREEK DR,NEANS DR,Arterial,10100,10310,41,665,0.52,F,2020 Data
2042209,OLD SAN ANTONIO RD,I 35 SVC RD SB  S,BREZZA LN,Collector,10100,10935,26,5000,2.46,B,2022 Data
2030806,OSPREY CT,SCISSORTAIL DR,10119,Residential,10100,10119,28,401,0.21,D,2020 Data
2028147,PINEHURST DR,WILD DUNES DR,JUPITER HILLS DR,Residential,10100,10119,27.1,834,0.43,A,2022 Data
5054815,PINNACLE CREST LOOP,10100,RUBY HILLS RD,Collector,10100,10117,28,160,0.08,D,2022 Data
2031952,POND VIEW CIR,WARRINGTON DR,10112,Residential,10100,10113,27,253,0.13,D,2020 Data
2012883,PLANTERS WOODS DR,BIG VIEW DR,CHINA GARDEN DR,Residential,10100,10139,25,805,0.38,B,2021 Data
2037362,ROY BUTLER DR,AVERY RANCH BLVD,BANDON DR,Residential,10100,10113,27,219,0.1,C,2020 Data
2046431,ROYAL NEW KENT DR,ECHO HILLS DR,ROY BUTLER DR,Residential,10100,10113,27,298,0.15,D,2020 Data
5117774,RUBY HILLS RD,OLD LOCKHART RD,CRESCENDO LN,Residential,10100,10121,30,430,0.24,B,2022 Data
2012839,SCULL CREEK DR,WISHEK CV,KETCH CT,Residential,10100,10120,25,297,0.14,B,2021 Data
2008105,SPICEWOOD MESA,DEL MESA LN,SPICEWOOD MESA CV,Collector,10100,10114,38,581,0.42,A,2020 Data
3527956,STAKED PLAINS DR,10100,10224,Residential,10100,10224,28,698,0.37,A,2020 Data
2042637,TALLEYRAN DR,MYSTIC OAKS TRL,MYSTIC OAKS TRL,Collector,10100,10203,41,810,0.63,A,2020 Data
2043065,SUNDEW PASS,HIBISCUS VALLEY DR,TIGER LILY WAY,Residential,10100,10205,27.1,262,0.13,F,2022 Data
2031103,SWAN VALLEY LN,YAUPON DR,10120,Residential,10100,10120,27,325,0.17,F,2020 Data
2036893,TULAROSA PASS,CHESTNUT RIDGE RD,KILMARNOCK DR,Residential,10100,10113,28,293,0.16,C,2020 Data
3350058,WADING POOL PATH,MEADOWSOUTH LN,10120,Residential,10100,10121,28,295,0.16,B,2022 Data
2036828,VALDERRAMA DR,WHISTLING STRAITS DR,10116,Residential,10100,10121,27,317,0.16,B,2020 Data
2032394,TREASURE ISLAND DR,10101,CHINA GARDEN DR,Residential,10100,10109,25,136,0.06,C,2021 Data
2039211,VAQUERO TRL,KABAR TRL,VAQUERO CV,Residential,10100,10143,27,1016,0.52,B,2020 Data
2031951,WARRINGTON CV,WARRINGTON DR,10110,Residential,10100,10111,27,218,0.11,D,2020 Data
2030960,ULLSWATER CV,ULLSWATER LN,10110,Residential,10100,10111,27,193,0.1,F,2020 Data
2039962,WILLFIELD DR,FAYLIN DR,FAYLIN DR,Residential,10100,10228,27,1353,0.69,C,2020 Data
2037375,WHITLEY BAY DR,ECHO HILLS DR,ROY BUTLER DR,Residential,10100,10113,27,298,0.15,A,2020 Data
2028146,WILD DUNES DR,WILD DUNES CT,PINEHURST DR,Residential,10100,10109,27.1,414,0.21,A,2022 Data
2045250,WIND CAVE TRL,MINUTE MAN PASS,LAKE CLARK LN,Residential,10100,10225,27,729,0.34,C,2022 Data
2012518,WOODGLEN DR,BARRINGTON DR,WARRINGTON DR,Residential,10100,10113,27,279,0.14,B,2020 Data
5674484,FOREST GROVE DR,BELGRAVE DR,BELLA VERDE AVE,Residential,10100,10235,30,664,0.38,C,2022 Data
3267823,DESSAU RD,10101,10213,Collector,10101,10213,30,1068,0.61,A,2020 Data
2010155,METRIC BLVD,RUTLAND DR,CENTIMETER CIR,Arterial,10101,10211,27,591,0.3,F,2020 Data
5078102,STAKED PLAINS DR,10101,10225,Residential,10101,10225,28,725,0.38,A,2020 Data
2026124,BRODIE LN,DOBBIN DR,ASPEN CREEK PKWY,Arterial,10102,10138,28,712,0.38,B,2022 Data
2010810,FAYLIN DR,WILLFIELD DR,WILLFIELD DR,Residential,10104,10214,37,658,0.46,A,2020 Data
2010254,QUAIL VALLEY BLVD,OAK HOLLOW CIR,QUAIL HUTCH DR,Collector,10104,10117,41,248,0.19,B,2020 Data
2010278,OAK HOLLOW DR,CHUKAR CIR,QUAIL VALLEY BLVD,Residential,10106,10206,27,459,0.23,D,2020 Data
2007359,ANDERSON MILL RD,SWAN DR,NENE DR,Arterial,10107,10122,51,305,0.29,C,2020 Data
5077238,CRESCENDO LN,RUBY HILLS RD,MEMPHIS BELLE RD,Residential,10108,10237,30,801,0.46,B,2022 Data
2030784,HIDDEN MEADOW DR,HYMEADOW DR,10119,Residential,10108,10120,27,321,0.16,C,2020 Data
2026038,ROCKING HORSE RD,HACKAMORE DR,AMBER OAK DR,Residential,10108,10211,22,713,0.3,C,2022 Data
5117782,OLD LOCKHART RD,RUBY HILLS RD,10121,Collector,10110,10121,24.1,311,0.14,D,2022 Data
2013688,TREASURE ISLAND DR,CHINA GARDEN DR,HADLE CV,Residential,10110,10119,25,318,0.15,C,2021 Data
2035317,WILD DUNES DR,PINEHURST DR,10119,Residential,10110,10119,27.1,155,0.08,A,2022 Data
2032142,INSHORE DR,INSHORE CV,10121,Residential,10111,10124,25,203,0.1,D,2021 Data
2048589,GRIZZLY OAK DR,MOCK CHERRY CV,ISLAND OAK DR,Residential,10112,10121,27,157,0.08,C,2022 Data
2007283,WOODLAND VILLAGE DR,SWAN DR,NENE DR,Residential,10112,10125,41,270,0.21,B,2020 Data
2008077,SPICEWOOD MESA,SPICEWOOD MESA CV,BINTLIFF DR,Collector,10113,10123,38,195,0.14,A,2020 Data
2037355,BARBROOK DR,BARBROOK CV,10132,Residential,10114,10133,27,193,0.1,D,2020 Data
2045986,TULAROSA PASS,KILMARNOCK DR,BRIMFIELD DR,Residential,10114,10428,28,1571,0.83,B,2020 Data
2010581,DIAMONDBACK TRL,BROWNIE DR,GARRETT RUN E,Collector,10115,10136,41,459,0.36,B,2020 Data
3272933,LAKE CREEK PKWY,10115,10125,Collector,10115,10125,33,663,0.41,C,2020 Data
2007863,PICKFAIR DR,SPICEWOOD PKWY,BRIGHTLING LN,Collector,10115,10203,41,511,0.4,A,2020 Data
3272925,LAKE CREEK PKWY,10116,10124,Collector,10116,10124,33,646,0.4,C,2020 Data
2036423,BRIMFIELD DR,KILMARNOCK DR,BRIMFIELD CT,Residential,10117,10145,27.1,461,0.24,A,2020 Data
2028149,PINEHURST DR,JUPITER HILLS DR,SHINNECOCK HILLS DR,Residential,10120,10203,27.1,270,0.14,A,2022 Data
5054817,PINNACLE CREST LOOP,RUBY HILLS RD,10120,Collector,10120,10132,28,148,0.08,F,2022 Data
2039190,SPICEWOOD MESA,BINTLIFF DR,VAQUERO TRL,Collector,10120,10205,38,411,0.3,D,2020 Data
2013689,TREASURE ISLAND DR,HADLE CV,GOLD CREST CT,Residential,10120,10309,25,972,0.46,A,2021 Data
3325187,OLD LOCKHART RD,10121,10243,Collector,10122,10243,24.1,1692,0.77,F,2022 Data
3350059,WADING POOL PATH,CEDAR STAND PASS,CANOPY CREEK WAY,Residential,10122,10161,27,272,0.14,A,2022 Data
2036307,MORGAN CREEK DR,MORGAN CREEK CT,AVERY RANCH BLVD,Collector,10123,10133,37,205,0.13,F,2020 Data
5058421,ALY MAY DR,CEDAR STAND PASS,10136,Residential,10124,10141,28,206,0.11,C,2022 Data
3272927,LAKE CREEK PKWY,10126,10144,Collector,10126,10144,33,533,0.33,B,2020 Data
3272934,LAKE CREEK PKWY,10127,10145,Collector,10127,10145,33,526,0.33,C,2020 Data
3350060,ALY MAY DR,10145,CANOPY CREEK WAY,Residential,10140,10161,28,74,0.04,C,2022 Data
3194797,BRADSHAW RD,10142,10153,Residential,10142,10153,27,344,0.18,C,2022 Data
3200919,1ST ST S,ISLAND OAK DR,CAMPERDOWN ELM DR,Arterial,10200,10312,28,1210,0.64,A,2022 Data
2047206,AMBER OAK CV,10201,AMBER OAK DR,Residential,10200,10211,27,211,0.11,F,2022 Data
2007361,ANDERSON MILL RD,NENE DR,OLSON DR,Arterial,10200,10225,52,564,0.56,D,2020 Data
2037340,ALFRED ST,BLAKE ST,TINMOUTH ST,Residential,10200,10217,27,296,0.15,B,2022 Data
2045551,AVERY CLUB DR,INTERLACHEN DR,AVERY RANCH BLVD,Residential,10200,10204,24,224,0.09,D,2020 Data
2010358,ASPEN ST,CRIPPLE CREEK DR,RED CLIFF DR,Residential,10200,10205,27,380,0.19,C,2020 Data
2048594,AUCTION OAK DR,ISLAND OAK DR,KISSING OAK DR,Residential,10200,10209,27,275,0.06,D,2022 Data
2012863,BIG VIEW DR,ARONA CV,SCULL CREEK DR,Residential,10200,10209,37,299,0.21,A,2021 Data
2047883,BIG THICKET DR,ANAHUAC TRL,INDIANA DUNES DR,Residential,10200,10224,27,356,0.18,B,2022 Data
2035200,BEARD AVE,ALCOTT LN,BLAKE ST,Residential,10200,10213,27,296,0.15,D,2022 Data
2034993,BANKS CT,10201,BALLENTON LN,Residential,10200,10219,24,338,0.15,C,2022 Data
2042134,BRANTLEY BND,ALCOTT LN,BRANTLEY CV,Residential,10200,10217,29,495,0.27,C,2022 Data
2035199,BRANTLEY CV,10201,BRANTLEY BND,Collector,10200,10207,40,109,0.08,F,2022 Data
2036899,BOULDER LN,F M 620 RD N,10224,Residential,10200,10224,27.1,1095,0.56,B,2020 Data
2036424,BRIMFIELD DR,BRIMFIELD CT,PEEKSTON DR,Residential,10200,10216,28,287,0.15,B,2020 Data
3217098,BRADSHAW RD,10200,10403,Residential,10200,10403,27.1,1142,0.59,C,2022 Data
2028171,BRAEMAR DR,COLONIAL CLUB DR,BRAEMAR CV,Residential,10200,10213,27.1,524,0.27,B,2022 Data
3287048,BRODIE LN,ASPEN CREEK PKWY,10305,Arterial,10200,10305,28,551,0.29,C,2022 Data
3195020,BLUFF BEND DR,10200,10203,Collector,10200,10203,27,157,0.08,D,2020 Data
2035754,CAMA VALLEY CV,HIBISCUS VALLEY DR,10227,Residential,10200,10227,27.1,274,0.14,C,2022 Data
2039822,BROWNIE DR,DIAMONDBACK TRL,HARDIN CT,Collector,10200,10227,41,617,0.48,C,2020 Data
2025667,BROOMFLOWER DR,HIBISCUS VALLEY DR,SCOTTISH THISTLE DR,Residential,10200,10326,27,741,0.38,B,2022 Data
2036199,CHASKA CV,HIBISCUS VALLEY DR,10217,Residential,10200,10224,27.1,244,0.13,F,2022 Data
2028164,COLONIAL CLUB DR,PINEHURST DR,BRAEMAR DR,Residential,10200,10205,27.1,317,0.16,C,2022 Data
2035659,CHESTNUT RIDGE RD,DARK STAR TER,TULAROSA PASS,Residential,10200,10268,27.1,1246,0.64,A,2020 Data
5253441,CRISWELL RD,BETTY LOU LN,10205,Residential,10200,10205,25,157,0.06,A,2020 Data
2036812,COTTESMORE CT,10200,SUNNINGDALE ST,Residential,10200,10217,27,200,0.1,C,2020 Data
3195022,CY LN,10200,10205,Residential,10200,10205,27,161,0.08,D,2020 Data
2027128,DAHLGREEN AVE,VAN WINKLE LN,BALLENTON LN,Collector,10200,10222,28,541,0.29,B,2022 Data
2031658,CRIPPLE CREEK CV,MOUNTAIN QUAIL RD,10208,Residential,10200,10209,27,144,0.07,D,2020 Data
2010561,DOC HOLLIDAY TRL,GARRETT RUN E,YOUNGER CT,Residential,10200,10217,27,383,0.2,C,2020 Data
3188657,DOLCE VISTA DR,KLEBERG TRL,EMMA THOMPSON WAY,Residential,10200,10217,27,282,0.14,F,2022 Data
2036278,DOUBLE EAGLE PASS,AVERY RANCH BLVD,DOUBLE EAGLE DR,Collector,10200,10205,48,214,0.19,D,2020 Data
2027136,ECLIPSE LN,AUSTRAL LOOP,LA CROSSE AVE,Collector,10200,10229,41,609,0.47,A,2022 Data
2010562,DIAMONDBACK TRL,GARRETT RUN E,DERRINGER TRL,Collector,10200,10219,41,417,0.32,B,2020 Data
2008201,DIANELLA LN,INDICA CV,ELLAVIEW LN,Residential,10200,10251,27,807,0.41,A,2020 Data
3376357,EMBER GLEN DR,10200,10206,Residential,10200,10206,28,212,0.11,C,2020 Data
3200905,ENGLISH OAK DR,KISSING OAK DR,HOGG PECAN PASS,Residential,10200,10237,27,605,0.31,C,2022 Data
3260280,ESCARPMENT BLVD,10200,10324,Arterial,10200,10324,33,1052,0.66,B,2022 Data
2036339,FOSSMOOR ST,AVERY CLUB DR,SUNNINGDALE ST,Residential,10200,10232,27,747,0.38,B,2020 Data
5253446,FULTON AVE,BETTY LOU LN,BADEN LN,Residential,10200,10215,25,362,0.17,A,2020 Data
2042145,GAIL RD,RIDDLE RD,OLD MANCHACA RD,Residential,10200,10325,16,1103,0.33,C,2022 Data
5117664,GERTRUDIS LOOP,CRESCENDO LN,DEER CHASE TRL,Residential,10200,10237,30,484,0.28,B,2022 Data
3502323,GARBACZ DR,ROCKLAND DR,10205,Residential,10200,10205,27,123,0.06,A,2022 Data
2039659,GOLDEN QUAIL DR,CRIPPLE CREEK DR,BUTTON QUAIL DR,Residential,10200,10416,27,1105,0.57,B,2020 Data
2008243,GRAND TETON CT,IVY HILLS DR,SAUSALITO DR,Residential,10200,10215,27,298,0.15,C,2020 Data
2048590,GRIZZLY OAK DR,ISLAND OAK DR,CHINESE ELM CT,Residential,10200,10209,27,160,0.08,B,2022 Data
2035318,HARBOUR TOWN CIR,10200,PINEHURST DR,Residential,10200,10211,27.1,193,0.1,B,2022 Data
5253248,IDA GROVE LN,SMOKEYS GATE PASS,10225,Residential,10200,10225,27,419,0.21,B,2020 Data
2007823,HOLME LACEY LN,PICKFAIR DR,ECHORIDGE DR,Residential,10200,10213,27,698,0.36,A,2020 Data
2028188,LA COSTA DR,RIVER PLANTATION DR,ROYAL LYTHAM DR,Residential,10200,10303,27.1,790,0.41,B,2022 Data
2027749,IVANHOE TRL,ROCHELLE DR,WADSWORTH WAY,Residential,10200,10219,27,397,0.21,F,2022 Data
3426540,IVALENES HOPE DR,PAULINES WAY,JEFFS LN,Residential,10200,10321,27,647,0.33,A,2020 Data
2036937,JAMES RYAN WAY,10201,BIG VIEW DR,Residential,10200,10229,25,484,0.26,D,2021 Data
2036809,KIAWAH ISLAND CV,10200,KIAWAH ISLAND DR,Residential,10200,10217,27,245,0.13,D,2020 Data
3272928,LAKE CREEK PKWY,10200,10218,Collector,10200,10218,33,509,0.32,B,2020 Data
5253230,LAVON BND,10200,10315,Residential,10200,10315,27,690,0.35,A,2020 Data
2030929,LOCKERBIE CT,LOCKERBIE DR,10211,Residential,10200,10211,27,203,0.1,D,2020 Data
2030999,LOCKLEVEN CV,10201,LOCKLEVEN LOOP,Residential,10200,10209,27,150,0.08,D,2020 Data
3188652,LONE PINE LN,KELBERG TRL,EMMA THOMPSON WAY,Residential,10200,10217,27,281,0.14,F,2022 Data
2027755,LINDSHIRE LN,ROCHELLE DR,ALCOTT LN,Collector,10200,10204,43,146,0.12,C,2022 Data
2044197,LOXLEY LN,BRODICK DR,ECHO HILLS DR,Residential,10200,10217,27,300,0.15,A,2020 Data
2030776,MEADOW FORD,10201,OLD STAGE TRL,Residential,10200,10205,27,133,0.07,F,2020 Data
2034669,MALONE CT,10201,MALONE DR,Residential,10200,10211,28,102,0.05,D,2022 Data
2035004,MALVINAS CV,AUSTRAL LOOP,10209,Residential,10200,10209,27,175,0.09,D,2022 Data
2007592,MATOCA WAY,EMBER GLEN DR,EMBER GLEN DR,Residential,10200,10241,28,746,0.4,C,2020 Data
2030924,LUNDIE CV,10200,YORKTOWN TRL,Residential,10200,10213,27,183,0.09,D,2020 Data
2036454,MILKY WAY DR,10201,RIVER PLACE BLVD,Residential,10200,10625,27,2108,1.08,B,2021 Data
2036277,MEDINAH GREENS DR,DOUBLE EAGLE DR,KIAWAH ISLAND DR,Residential,10200,10228,27,616,0.32,A,2020 Data
3195017,MIDDLE FISKVILLE RD,10200,10205,Collector,10200,10205,22,251,0.1,C,2020 Data
2007195,MISSEL THRUSH DR,SCISSORTAIL DR,MISSEL THRUSH CT,Residential,10200,10208,28,280,0.15,C,2020 Data
2030978,MYSTIC OAKS CIR,10200,MYSTIC OAKS TRL,Residential,10200,10209,27,161,0.08,D,2020 Data
5253444,NORSHIRE LN,BETTY LOU LN,DEAD END,Residential,10200,10205,25,155,0.08,D,2020 Data
3389289,OLD MANCHACA RD,RIDDLE RD,OAK VALLEY RD,Residential,10200,10303,16,606,0.18,F,2022 Data
2038935,OPEN GATE DR,YORKTOWN TRL,UTICA LN,Residential,10200,10237,27,755,0.39,B,2020 Data
2030905,PICKFAIR CV,10201,PICKFAIR DR,Residential,10200,10207,27,127,0.06,F,2020 Data
5054819,PINNACLE CREST LOOP,10200,MEMPHIS BELLE RD,Collector,10200,10213,28,229,0.12,D,2022 Data
3272912,PECAN PARK BLVD,10200,10224,Collector,10200,10224,37,866,0.61,B,2020 Data
2036425,PEEKSTON DR,KILMARNOCK DR,BRIMFIELD DR,Residential,10200,10420,28,989,0.52,B,2020 Data
2010245,QUAIL VALLEY BLVD,QUAIL HUTCH DR,OAK HOLLOW DR,Collector,10200,10204,41,292,0.23,C,2020 Data
2038941,PRISM DR,YORKTOWN TRL,YORKTOWN TRL,Residential,10200,10318,27,838,0.43,C,2020 Data
2010423,RAY AVE,CRIPPLE CREEK DR,RED CLIFF DR,Residential,10200,10215,27,317,0.16,D,2020 Data
2027127,RHETT BUTLER DR,VAN WINKLE LN,LA CROSSE AVE,Residential,10200,10321,24,836,0.38,B,2022 Data
2037361,ROY BUTLER DR,BANDON DR,PRESTANCIA DR,Residential,10200,10217,27,339,0.17,B,2020 Data
2028520,RIVER PLANTATION DR,PINEHURST DR,LA COSTA DR,Residential,10200,10249,37,767,0.54,B,2022 Data
3271213,SALEM OAK CV,HOGG PECAN PASS,DEAD END,Residential,10200,10213,27,153,0.07,D,2022 Data
2039609,RUTLAND VILLAGE EAST,RUTLAND VILLAGE WEST,RUTLAND VILLAGE WEST,Residential,10200,10321,27,751,0.38,C,2020 Data
2039620,RUTLAND VILLAGE WEST,RUTLAND VILLAGE EAST,RUTLAND VILLAGE EAST,Residential,10200,10237,27,860,0.44,C,2020 Data
5117771,RUBY HILLS RD,CRESCENDO LN,10219,Residential,10200,10219,30,234,0.13,C,2022 Data
2025866,SALIDA DR,SAWMILL DR,SHAVANO DR,Residential,10200,10304,27,430,0.22,A,2022 Data
2034655,SHAVANO CV,10201,SHAVANO DR,Residential,10200,10205,27,123,0.06,D,2022 Data
2008184,SKYFLOWER DR,YAUPON DR,SKYFLOWER CV,Residential,10200,10219,25,457,0.22,B,2020 Data
2012856,SCULL CREEK DR,KETCH CT,BIG VIEW DR,Residential,10200,10243,25,642,0.3,B,2021 Data
2025683,SNAPDRAGON DR,HIBISCUS VALLEY DR,SCOTTISH THISTLE DR,Residential,10200,10345,27,1026,0.52,A,2022 Data
2007862,SPICEWOOD PKWY,PICKFAIR DR,TREE BEND DR,Collector,10200,10209,42,385,0.31,A,2020 Data
2047649,SPRUCE CANYON DR,VIA GRANDE DR,FENECA DR,Collector,10200,10333,37,990,0.52,B,2022 Data
2025941,STEAMBOAT DR,SAWMILL DR,MALONE DR,Residential,10200,10219,37,408,0.29,A,2022 Data
2046966,STONELAKE BLVD,GREAT HILLS TRL,BRAKER LN W,Residential,10200,10610,33,2110,1.28,A,2020 Data
2010396,SUN HILL DR,CRIPPLE CREEK DR,RED CLIFF DR,Residential,10200,10215,27,331,0.17,B,2020 Data
2025652,SUNDROP VALLEY DR,SCOTTISH THISTLE DR,BLUESTAR DR,Collector,10200,10211,27,268,0.14,D,2022 Data
